hexid,population,infections,geometry,date,infectionsPC
3148,332.88066649220133,0.09117764869157624,"list(c(-538501.652721209, -556321.379095491, -556321.379095492, -538501.652721209, -520681.926346927, -520681.926346927, -538501.652721209, 2841629.5133318, 2851917.73715088, 2872494.18478903, 2882782.40860811, 2872494.18478903, 2851917.73715088, 2841629.5133318))",2021-07-03,2.7390490908462637e-4
3149,6.018736601928843,4.535435269148253e-4,"list(c(-538501.652721209, -556321.379095492, -556321.379095492, -538501.652721209, -520681.926346926, -520681.926346926, -538501.652721209, 2903358.85624626, 2913647.08006534, 2934223.5277035, 2944511.75152257, 2934223.5277035, 2913647.08006535, 2903358.85624626))",2021-07-03,7.535527086689203e-5
3150,0.617490339446697,8.830327158061295e-5,"list(c(-520681.926346926, -538501.652721209, -538501.652721209, -520681.926346927, -502862.199972645, -502862.199972644, -520681.926346926, 711967.182782782, 722255.406601851, 742831.854240012, 753120.078059087, 742831.854240013, 722255.406601862, 711967.182782782))",2021-07-03,1.4300348675857377e-4
3151,48.442705215630994,0.00692747575385297,"list(c(-520681.926346927, -538501.652721209, -538501.65272121, -520681.926346926, -502862.199972644, -502862.199972645, -520681.926346927, 773696.525697245, 783984.749516324, 804561.197154476, 814849.420973556, 804561.197154479, 783984.749516318, 773696.525697245))",2021-07-03,1.4300348675857377e-4
3152,19.324594277446856,0.00259211839738188,"list(c(-520681.926346927, -538501.652721209, -538501.652721209, -520681.926346927, -502862.199972645, -502862.199972644, -520681.926346927, 835425.868611705, 845714.092430788, 866290.540068942, 876578.763888018, 866290.540068943, 845714.09243079, 835425.868611705))",2021-07-03,1.3413572156632916e-4
3153,3103.059959612785,0.8324623734924903,"list(c(-520681.926346926, -538501.652721209, -538501.652721209, -520681.926346926, -502862.199972644, -502862.199972644, -520681.926346926, 897155.211526172, 907443.43534525, 928019.882983403, 938308.106802485, 928019.882983406, 907443.43534525, 897155.211526172))",2021-07-03,2.6827144313265833e-4
3154,806.0195385540412,0.01664553658239761,"list(c(-520681.926346926, -538501.652721209, -538501.65272121, -520681.926346926, -502862.199972644, -502862.199972645, -520681.926346926, 958884.554440636, 969172.778259715, 989749.225897869, 1000037.44971695, 989749.225897867, 969172.778259719, 958884.554440636))",2021-07-03,2.0651529877624145e-5
3155,32028.47765317449,0.6188003070412046,"list(c(-520681.926346926, -538501.652721209, -538501.652721209, -520681.926346926, -502862.199972644, -502862.199972644, -520681.926346926, 1020613.8973551, 1030902.12117418, 1051478.56881234, 1061766.79263141, 1051478.56881234, 1030902.12117418, 1020613.8973551))",2021-07-03,1.932031593077832e-5
3156,357.5103127256835,0.01001545753221905,"list(c(-520681.926346927, -538501.652721209, -538501.652721209, -520681.926346927, -502862.199972644, -502862.199972644, -520681.926346927, 1082343.24026957, 1092631.46408864, 1113207.9117268, 1123496.13554587, 1113207.9117268, 1092631.46408865, 1082343.24026957))",2021-07-03,2.8014457697347267e-5
3157,13319.74463494545,0.37314542261514744,"list(c(-520681.926346927, -538501.652721209, -538501.652721209, -520681.926346927, -502862.199972644, -502862.199972644, -520681.926346927, 1144072.58318403, 1154360.80700311, 1174937.25464127, 1185225.47846034, 1174937.25464126, 1154360.80700311, 1144072.58318403))",2021-07-03,2.801445769734726e-5
3158,2974.9764714401513,0.19826273349346216,"list(c(-520681.926346927, -538501.65272121, -538501.652721209, -520681.926346926, -502862.199972645, -502862.199972644, -520681.926346927, 1205801.9260985, 1216090.14991757, 1236666.59755573, 1246954.82137481, 1236666.59755573, 1216090.14991758, 1205801.9260985))",2021-07-03,6.664346269518075e-5
3159,6048.815972075884,0.2087894924910278,"list(c(-520681.926346927, -538501.652721209, -538501.652721209, -520681.926346926, -502862.199972644, -502862.199972644, -520681.926346927, 1267531.26901296, 1277819.49283204, 1298395.94047019, 1308684.16428927, 1298395.94047019, 1277819.49283204, 1267531.26901296))",2021-07-03,3.451741521892815e-5
3160,172467.5654480443,4.083793620842829,"list(c(-520681.926346926, -538501.652721209, -538501.652721209, -520681.926346927, -502862.199972645, -502862.199972645, -520681.926346926, 1329260.61192742, 1339548.8357465, 1360125.28338466, 1370413.50720373, 1360125.28338466, 1339548.8357465, 1329260.61192742))",2021-07-03,2.3678618122971464e-5
3161,628.20225551554,0.34323684349490535,"list(c(-520681.926346927, -538501.65272121, -538501.65272121, -520681.926346926, -502862.199972644, -502862.199972645, -520681.926346927, 1390989.95484189, 1401278.17866096, 1421854.62629912, 1432142.85011821, 1421854.62629912, 1401278.17866097, 1390989.95484189))",2021-07-03,5.463795146886649e-4
3162,4050.099797028062,1.6414679861372676,"list(c(-520681.926346927, -538501.652721209, -538501.652721209, -520681.926346926, -502862.199972645, -502862.199972645, -520681.926346927, 1452719.29775635, 1463007.52157543, 1483583.96921359, 1493872.19303266, 1483583.96921358, 1463007.52157543, 1452719.29775635))",2021-07-03,4.052907504505856e-4
3163,302.11852654294063,0.02374713777906984,"list(c(-520681.926346927, -538501.652721208, -538501.652721209, -520681.926346926, -502862.199972645, -502862.199972644, -520681.926346927, 1514448.64067081, 1524736.8644899, 1545313.31212805, 1555601.53594713, 1545313.31212805, 1524736.86448989, 1514448.64067081))",2021-07-03,7.860205744679688e-5
3164,181.8310227740674,0.08868137760093266,"list(c(-520681.926346927, -538501.652721209, -538501.65272121, -520681.926346927, -502862.199972644, -502862.199972645, -520681.926346927, 1576177.98358528, 1586466.20740436, 1607042.65504251, 1617330.87886159, 1607042.65504251, 1586466.20740436, 1576177.98358528))",2021-07-03,4.8771313193966327e-4
3165,177.7261889339341,0.01853648601400542,"list(c(-520681.926346926, -538501.65272121, -538501.652721209, -520681.926346927, -502862.199972644, -502862.199972645, -520681.926346926, 1637907.32649975, 1648195.55031882, 1668771.99795698, 1679060.22177605, 1668771.99795698, 1648195.55031882, 1637907.32649975))",2021-07-03,1.0429799977816415e-4
3166,139.59746865522112,0.01941298233977937,"list(c(-520681.926346926, -538501.652721209, -538501.65272121, -520681.926346926, -502862.199972644, -502862.199972645, -520681.926346926, 1699636.66941421, 1709924.89323329, 1730501.34087144, 1740789.56469052, 1730501.34087144, 1709924.89323329, 1699636.66941421))",2021-07-03,1.390639997042189e-4
3167,381.1270255456563,0.1941145819835915,"list(c(-520681.926346927, -538501.652721209, -538501.652721209, -520681.926346926, -502862.199972645, -502862.199972645, -520681.926346927, 1761366.01232868, 1771654.23614776, 1792230.68378591, 1802518.90760499, 1792230.6837859, 1771654.23614775, 1761366.01232868))",2021-07-03,5.093172852428382e-4
3168,516.8840203994661,0.1425364162944042,"list(c(-520681.926346927, -538501.652721209, -538501.65272121, -520681.926346926, -502862.199972645, -502862.199972644, -520681.926346927, 1823095.35524314, 1833383.57906222, 1853960.02670037, 1864248.25051945, 1853960.02670037, 1833383.57906221, 1823095.35524314))",2021-07-03,2.75760926376186e-4
3169,3368.909806214549,0.4645068445197707,"list(c(-520681.926346927, -538501.65272121, -538501.652721209, -520681.926346927, -502862.199972644, -502862.199972644, -520681.926346927, 1884824.6981576, 1895112.92197668, 1915689.36961483, 1925977.59343391, 1915689.36961484, 1895112.92197668, 1884824.6981576))",2021-07-03,1.3788046318809305e-4
3170,2906.991734069043,0.29180500279201754,"list(c(-520681.926346926, -538501.652721209, -538501.652721209, -520681.926346927, -502862.199972644, -502862.199972645, -520681.926346926, 1946554.04107207, 1956842.26489115, 1977418.7125293, 1987706.93634838, 1977418.7125293, 1956842.26489115, 1946554.04107207))",2021-07-03,1.0038040334692156e-4
3171,2444.623947219396,0.03709282532883917,"list(c(-520681.926346927, -538501.65272121, -538501.65272121, -520681.926346927, -502862.199972645, -502862.199972644, -520681.926346927, 2008283.38398653, 2018571.60780561, 2039148.05544376, 2049436.27926285, 2039148.05544376, 2018571.6078056, 2008283.38398653))",2021-07-03,1.5173223419916957e-5
3175,3506.451686312803,0.381985360974248,"list(c(-520681.926346927, -538501.652721209, -538501.652721209, -520681.926346927, -502862.199972645, -502862.199972645, -520681.926346927, 2255200.75564439, 2265488.97946346, 2286065.42710163, 2296353.6509207, 2286065.42710162, 2265488.97946347, 2255200.75564439))",2021-07-03,1.0893786515448138e-4
3176,134.8903346301716,0.01769931368561554,"list(c(-520681.926346926, -538501.652721209, -538501.65272121, -520681.926346926, -502862.199972644, -502862.199972644, -520681.926346926, 2316930.09855885, 2327218.32237793, 2347794.77001608, 2358082.99383517, 2347794.77001609, 2327218.32237793, 2316930.09855885))",2021-07-03,1.3121261604207368e-4
3177,254.2674968643671,0.05320822707776319,"list(c(-520681.926346926, -538501.652721209, -538501.65272121, -520681.926346926, -502862.199972645, -502862.199972645, -520681.926346926, 2378659.44147333, 2388947.66529239, 2409524.11293055, 2419812.33674963, 2409524.11293055, 2388947.6652924, 2378659.44147333))",2021-07-03,2.092608285916538e-4
3178,232.2905412964077,0,"list(c(-520681.926346927, -538501.652721209, -538501.652721209, -520681.926346926, -502862.199972644, -502862.199972645, -520681.926346927, 2440388.78438778, 2450677.00820686, 2471253.45584502, 2481541.67966409, 2471253.45584501, 2450677.00820686, 2440388.78438778))",2021-07-03,0
3179,474.0724224539213,0,"list(c(-520681.926346926, -538501.65272121, -538501.65272121, -520681.926346927, -502862.199972644, -502862.199972644, -520681.926346926, 2502118.12730225, 2512406.35112132, 2532982.79875947, 2543271.02257856, 2532982.79875948, 2512406.35112132, 2502118.12730225))",2021-07-03,0
3180,1704.060515800482,0,"list(c(-520681.926346927, -538501.652721209, -538501.652721209, -520681.926346927, -502862.199972644, -502862.199972644, -520681.926346927, 2563847.47021671, 2574135.6940358, 2594712.14167394, 2605000.36549301, 2594712.14167395, 2574135.69403579, 2563847.47021671))",2021-07-03,0
3181,1302.820012490396,0.04643977434497731,"list(c(-520681.926346927, -538501.652721209, -538501.652721209, -520681.926346926, -502862.199972645, -502862.199972645, -520681.926346927, 2625576.81313117, 2635865.03695026, 2656441.48458841, 2666729.70840749, 2656441.4845884, 2635865.03695025, 2625576.81313117))",2021-07-03,3.564557951194325e-5
3182,575.370551674933,0.01938050825798247,"list(c(-520681.926346926, -538501.65272121, -538501.652721209, -520681.926346927, -502862.199972645, -502862.199972644, -520681.926346926, 2687306.15604564, 2697594.37986472, 2718170.82750287, 2728459.05132195, 2718170.82750287, 2697594.37986472, 2687306.15604564))",2021-07-03,3.368352481990054e-5
3183,1037.556077719098,0.1677734218648476,"list(c(-520681.926346926, -538501.652721209, -538501.652721209, -520681.926346926, -502862.199972645, -502862.199972644, -520681.926346926, 2749035.4989601, 2759323.72277919, 2779900.17041734, 2790188.39423642, 2779900.17041733, 2759323.72277919, 2749035.4989601))",2021-07-03,1.6170058223134384e-4
3184,2716.482742189617,1.1160869377941054,"list(c(-520681.926346927, -538501.652721209, -538501.652721209, -520681.926346927, -502862.199972645, -502862.199972644, -520681.926346927, 2810764.84187457, 2821053.06569364, 2841629.5133318, 2851917.73715088, 2841629.51333179, 2821053.06569364, 2810764.84187457))",2021-07-03,4.108573636269396e-4
3185,387.1971567447551,0.05835469325078293,"list(c(-520681.926346927, -538501.652721209, -538501.652721209, -520681.926346926, -502862.199972645, -502862.199972644, -520681.926346927, 2872494.18478903, 2882782.40860811, 2903358.85624626, 2913647.08006535, 2903358.85624626, 2882782.40860811, 2872494.18478903))",2021-07-03,1.5071054173378405e-4
3186,46.10039459564328,0.00659251716812309,"list(c(-502862.199972645, -520681.926346926, -520681.926346926, -502862.199972644, -485042.473598363, -485042.473598362, -502862.199972645, 681102.511325545, 691390.735144626, 711967.182782782, 722255.406601862, 711967.182782777, 691390.735144624, 681102.511325545))",2021-07-03,1.4300348675857374e-4
3187,263.02952779556006,0.03761413959522628,"list(c(-502862.199972645, -520681.926346927, -520681.926346927, -502862.199972645, -485042.473598362, -485042.473598362, -502862.199972645, 742831.854240013, 753120.078059087, 773696.525697245, 783984.749516318, 773696.525697242, 753120.078059084, 742831.854240013))",2021-07-03,1.4300348675857377e-4
3188,48.28832070069711,0.01295437748082863,"list(c(-502862.199972644, -520681.926346926, -520681.926346927, -502862.199972644, -485042.473598363, -485042.473598362, -502862.199972644, 804561.197154479, 814849.420973556, 835425.868611705, 845714.09243079, 835425.86861171, 814849.420973557, 804561.197154479))",2021-07-03,2.682714431326584e-4
3189,51.625004568777015,4.3859763585806167e-4,"list(c(-502862.199972645, -520681.926346927, -520681.926346926, -502862.199972644, -485042.473598362, -485042.473598362, -502862.199972645, 866290.540068943, 876578.763888018, 897155.211526172, 907443.43534525, 897155.211526174, 876578.763888023, 866290.540068943))",2021-07-03,8.495837230846989e-6
3190,21.1188175755509,0.02415329715870383,"list(c(-502862.199972644, -520681.926346926, -520681.926346926, -502862.199972645, -485042.473598362, -485042.473598362, -502862.199972644, 928019.882983406, 938308.106802485, 958884.554440636, 969172.778259719, 958884.554440641, 938308.106802484, 928019.882983406))",2021-07-03,0.0011436860549743
3191,1255.8777852543449,0.16448720665639474,"list(c(-502862.199972644, -520681.926346926, -520681.926346926, -502862.199972644, -485042.473598362, -485042.473598362, -502862.199972644, 989749.225897867, 1000037.44971695, 1020613.8973551, 1030902.12117418, 1020613.8973551, 1000037.44971695, 989749.225897867))",2021-07-03,1.3097389617659509e-4
3192,218.7375722167932,0.04364914610123845,"list(c(-502862.199972644, -520681.926346926, -520681.926346927, -502862.199972644, -485042.473598362, -485042.473598362, -502862.199972644, 1051478.56881234, 1061766.79263141, 1082343.24026957, 1092631.46408865, 1082343.24026957, 1061766.79263141, 1051478.56881234))",2021-07-03,1.995502906010921e-4
3193,7924.014051983731,0.16649021733936264,"list(c(-502862.199972644, -520681.926346927, -520681.926346927, -502862.199972644, -485042.473598362, -485042.473598362, -502862.199972644, 1113207.9117268, 1123496.13554587, 1144072.58318403, 1154360.80700311, 1144072.58318403, 1123496.13554588, 1113207.9117268))",2021-07-03,2.1010843273010452e-5
3194,3679.500756186354,0.3269528951757262,"list(c(-502862.199972644, -520681.926346927, -520681.926346927, -502862.199972644, -485042.473598363, -485042.473598362, -502862.199972644, 1174937.25464126, 1185225.47846034, 1205801.9260985, 1216090.14991758, 1205801.92609849, 1185225.47846034, 1174937.25464126))",2021-07-03,8.8857950260241e-5
3195,6294.049947814343,0.5592763771983593,"list(c(-502862.199972645, -520681.926346926, -520681.926346927, -502862.199972644, -485042.473598362, -485042.473598362, -502862.199972645, 1236666.59755573, 1246954.82137481, 1267531.26901296, 1277819.49283204, 1267531.26901296, 1246954.82137481, 1236666.59755573))",2021-07-03,8.8857950260241e-5
3196,218.48066813506185,0.00517332030802178,"list(c(-502862.199972644, -520681.926346926, -520681.926346926, -502862.199972645, -485042.473598362, -485042.473598362, -502862.199972644, 1298395.94047019, 1308684.16428927, 1329260.61192742, 1339548.8357465, 1329260.61192743, 1308684.16428927, 1298395.94047019))",2021-07-03,2.367861812297146e-5
3197,10415.462382206755,0.18496781724183628,"list(c(-502862.199972645, -520681.926346927, -520681.926346927, -502862.199972645, -485042.473598362, -485042.473598362, -502862.199972645, 1360125.28338466, 1370413.50720373, 1390989.95484189, 1401278.17866097, 1390989.95484189, 1370413.50720373, 1360125.28338466))",2021-07-03,1.7758963592228597e-5
